competicao,temporada,id_partida,estadio,campo,equipe,pro_contra,jogador,minuto
Brasileirao,2014,215,Couto Pereira,mandante,CORITIBA - PR,pro,Helder,60.0
Brasileirao,2014,215,Couto Pereira,mandante,CORITIBA - PR,pro,Joel,63.0
Brasileirao,2014,215,Couto Pereira,mandante,CORITIBA - PR,pro,Joel,86.0
Brasileirao,2014,216,Mineirão,mandante,CRUZEIRO - MG,pro,Alisson,26.0
Brasileirao,2014,216,Mineirão,mandante,CRUZEIRO - MG,pro,Marcelo Moreno,54.0
Brasileirao,2014,217,Manoel Barradas,visitante,FLUMINENSE - RJ,pro,Cicero,18.0
Brasileirao,2014,217,Manoel Barradas,mandante,VITORIA - BA,pro,Dinei,65.0
Brasileirao,2014,217,Manoel Barradas,mandante,VITORIA - BA,pro,William Henrique,71.0
Brasileirao,2014,217,Manoel Barradas,mandante,VITORIA - BA,pro,Vinicius,76.0
Brasileirao,2014,219,Orlando Scarpelli,visitante,CRICIUMA - SC,pro,Silvinho,45.0
Brasileirao,2014,219,Orlando Scarpelli,mandante,FIGUEIRENSE - SC,pro,Thiago Heleno,62.0
Brasileirao,2014,220,Serra Dourada,visitante,ATLETICO - MG,pro,Guilherme,17.0
Brasileirao,2014,220,Serra Dourada,visitante,ATLETICO - MG,pro,Guilherme,42.0
Brasileirao,2014,220,Serra Dourada,visitante,ATLETICO - MG,pro,Carlos Alberto Carvalho,44.0
Brasileirao,2014,220,Serra Dourada,mandante,GOIAS - GO,pro,Erik,79.0
Brasileirao,2014,220,Serra Dourada,mandante,GOIAS - GO,pro,Jackson,90.5
Brasileirao,2014,221,Maracanã,mandante,FLAMENGO - RJ,pro,Eduardo da Silva,26.0
Brasileirao,2014,221,Maracanã,visitante,FLUMINENSE - RJ,pro,Fred,44.0
Brasileirao,2014,222,Ilha do Retiro,mandante,SPORT - PE,pro,Felipe Azevedo,74.0
Brasileirao,2014,223,Arena Corinthians,visitante,SAO PAULO - SP,pro,Souza,5.0
Brasileirao,2014,223,Arena Corinthians,mandante,CORINTHIANS - SP,pro,Fabio Santos,35.0
Brasileirao,2014,223,Arena Corinthians,visitante,SAO PAULO - SP,pro,Edson,44.0
Brasileirao,2014,223,Arena Corinthians,mandante,CORINTHIANS - SP,pro,Fabio Santos,65.0
Brasileirao,2014,223,Arena Corinthians,mandante,CORINTHIANS - SP,pro,Guerrero,73.0
Brasileirao,2014,224,Vila Belmiro,mandante,SANTOS - SP,pro,Leandro Damiao,40.0
Brasileirao,2014,224,Vila Belmiro,visitante,FIGUEIRENSE - SC,pro,Giovanni Augusto,45.5
Brasileirao,2014,224,Vila Belmiro,mandante,SANTOS - SP,pro,Robinho,56.0
Brasileirao,2014,224,Vila Belmiro,mandante,SANTOS - SP,pro,Lucas Lima,88.0
Brasileirao,2014,225,Arena da Baixada,visitante,INTERNACIONAL - RS,pro,Rafael Moura,81.0
Brasileirao,2014,226,Mineirão,visitante,ATLETICO - MG,pro,Carlos Alberto Carvalho,38.0
Brasileirao,2014,226,Mineirão,visitante,ATLETICO - MG,pro,Diego Tardelli,40.0
Brasileirao,2014,226,Mineirão,mandante,CRUZEIRO - MG,pro,Ricardo Goulart,45.5
Brasileirao,2014,226,Mineirão,mandante,CRUZEIRO - MG,pro,Alisson,51.0
Brasileirao,2014,226,Mineirão,visitante,ATLETICO - MG,pro,Carlos Alberto Carvalho,90.5
Brasileirao,2014,227,Fonte Nova,visitante,BAHIA - BA,pro,Kieza,5.0
Brasileirao,2014,227,Fonte Nova,mandante,VITORIA - BA,pro,Kadu,8.0
Brasileirao,2014,227,Fonte Nova,mandante,VITORIA - BA,pro,Luiz Gustavo,52.0
Brasileirao,2014,228,Arena do Grêmio,mandante,GREMIO - RS,pro,Dudu,7.0
Brasileirao,2014,229,Heriberto Hulse,visitante,BOTAFOGO - RJ,pro,Pablo Daniel,36.0
Brasileirao,2014,229,Heriberto Hulse,mandante,CRICIUMA - SC,pro,Paulo Baier,68.0
Brasileirao,2014,230,Serra Dourada,mandante,GOIAS - GO,pro,Ramon,7.0
Brasileirao,2014,230,Serra Dourada,mandante,GOIAS - GO,pro,Esquerdinha,12.0
Brasileirao,2014,230,Serra Dourada,mandante,GOIAS - GO,pro,Erik,27.0
Brasileirao,2014,230,Serra Dourada,mandante,GOIAS - GO,pro,David França,36.0
Brasileirao,2014,230,Serra Dourada,mandante,GOIAS - GO,pro,Thiago Mendes,48.0
Brasileirao,2014,230,Serra Dourada,mandante,GOIAS - GO,pro,Welinton,89.0
Brasileirao,2014,231,Maracanã,mandante,BOTAFOGO - RJ,pro,Bolivar,61.0
Brasileirao,2014,233,Morumbi,mandante,SAO PAULO - SP,pro,Rogerio,17.0
Brasileirao,2014,233,Morumbi,visitante,FLAMENGO - RJ,pro,Everton,35.0
Brasileirao,2014,233,Morumbi,visitante,FLAMENGO - RJ,pro,Alecsandro,86.0
Brasileirao,2014,233,Morumbi,mandante,SAO PAULO - SP,pro,Luis Fabiano,90.0
Brasileirao,2014,234,Pacaembu,mandante,PALMEIRAS - SP,pro,Lucio,25.0
Brasileirao,2014,234,Pacaembu,mandante,PALMEIRAS - SP,pro,Henrique Dourado,62.0
Brasileirao,2014,235,Couto Pereira,visitante,CRUZEIRO - MG,pro,Marcelo Moreno,7.0
Brasileirao,2014,235,Couto Pereira,visitante,CRUZEIRO - MG,pro,Éverton Ribeiro,38.0
Brasileirao,2014,235,Couto Pereira,mandante,CORITIBA - PR,pro,Martinucio,61.0
Brasileirao,2014,236,Independência,mandante,ATLETICO - MG,pro,Diego Tardelli,11.0
Brasileirao,2014,236,Independência,mandante,ATLETICO - MG,contra,Cicinho,23.0
Brasileirao,2014,236,Independência,mandante,ATLETICO - MG,pro,Diego Tardelli,53.0
Brasileirao,2014,236,Independência,visitante,SANTOS - SP,pro,Thiago Ribeiro,59.0
Brasileirao,2014,236,Independência,visitante,SANTOS - SP,pro,Geuvanio,83.0
Brasileirao,2014,237,Fonte Nova,mandante,BAHIA - BA,pro,Railan dos Santos,72.0
Brasileirao,2014,238,Beira-Rio,mandante,INTERNACIONAL - RS,pro,Aranguiz,38.0
Brasileirao,2014,238,Beira-Rio,mandante,INTERNACIONAL - RS,pro,Eduardo Sasha,47.0
Brasileirao,2014,238,Beira-Rio,mandante,INTERNACIONAL - RS,pro,Dalessandro,52.0
Brasileirao,2014,239,Orlando Scarpelli,mandante,FIGUEIRENSE - SC,pro,Marcao,84.0
Brasileirao,2014,240,Arena Condá,mandante,CHAPECOENSE - SC,pro,Bruno Silva,10.0
Brasileirao,2014,240,Arena Condá,mandante,CHAPECOENSE - SC,pro,Camilo,66.0
Brasileirao,2014,240,Arena Condá,mandante,CHAPECOENSE - SC,pro,Leandro,89.0
Brasileirao,2014,241,Maracanã,visitante,GREMIO - RS,pro,Barcos,49.0
Brasileirao,2014,241,Maracanã,visitante,GREMIO - RS,pro,Barcos,76.0
Brasileirao,2014,243,Morumbi,visitante,FLUMINENSE - RJ,pro,Fred,52.0
Brasileirao,2014,243,Morumbi,mandante,SAO PAULO - SP,pro,Alexandre Pato,57.0
Brasileirao,2014,243,Morumbi,visitante,FLUMINENSE - RJ,pro,Wagner,72.0
Brasileirao,2014,243,Morumbi,visitante,FLUMINENSE - RJ,pro,Conca,89.0
Brasileirao,2014,244,Pacaembu,mandante,SANTOS - SP,pro,David Braz,13.0
Brasileirao,2014,244,Pacaembu,mandante,SANTOS - SP,pro,Geuvanio,62.0
Brasileirao,2014,245,Arena da Baixada,mandante,ATLETICO - PR,pro,Cleo,41.0
Brasileirao,2014,246,Independência,mandante,ATLETICO - MG,pro,Diego Tardelli,85.0
Brasileirao,2014,246,Independência,mandante,ATLETICO - MG,pro,Guilherme,90.5
Brasileirao,2014,247,Fonte Nova,mandante,BAHIA - BA,pro,Biancucchi,17.0
Brasileirao,2014,247,Fonte Nova,mandante,BAHIA - BA,pro,Biancucchi,48.0
Brasileirao,2014,247,Fonte Nova,visitante,FLAMENGO - RJ,pro,Eduardo da Silva,61.0
Brasileirao,2014,248,Beira-Rio,mandante,INTERNACIONAL - RS,pro,Dalessandro,10.0
Brasileirao,2014,248,Beira-Rio,visitante,CORITIBA - PR,pro,Leandro Almeida,14.0
Brasileirao,2014,248,Beira-Rio,mandante,INTERNACIONAL - RS,pro,Alex,31.0
Brasileirao,2014,248,Beira-Rio,mandante,INTERNACIONAL - RS,pro,Eduardo Sasha,43.0
Brasileirao,2014,248,Beira-Rio,visitante,CORITIBA - PR,pro,Ze Eduardo,63.0
Brasileirao,2014,248,Beira-Rio,mandante,INTERNACIONAL - RS,pro,Eduardo Sasha,72.0
Brasileirao,2014,249,Orlando Scarpelli,visitante,PALMEIRAS - SP,pro,Cristaldo,34.0
Brasileirao,2014,249,Orlando Scarpelli,mandante,FIGUEIRENSE - SC,pro,Clayton,75.0
Brasileirao,2014,249,Orlando Scarpelli,mandante,FIGUEIRENSE - SC,pro,Clayton,77.0
Brasileirao,2014,249,Orlando Scarpelli,mandante,FIGUEIRENSE - SC,pro,Marcao,80.0
Brasileirao,2014,250,Arena Condá,mandante,CHAPECOENSE - SC,pro,Leandro,24.0
Brasileirao,2014,250,Arena Condá,visitante,CRICIUMA - SC,pro,Souza,53.0
Brasileirao,2014,251,Maracanã,visitante,SANTOS - SP,pro,Robinho,25.0
Brasileirao,2014,252,Mané Garrincha,mandante,FLUMINENSE - RJ,pro,Fred,21.0
Brasileirao,2014,252,Mané Garrincha,visitante,BAHIA - BA,pro,Marcos Aurelio,82.0
Brasileirao,2014,253,Arena Corinthians,mandante,CORINTHIANS - SP,pro,Anderson,24.0
Brasileirao,2014,253,Arena Corinthians,mandante,CORINTHIANS - SP,pro,Guerrero,72.0
Brasileirao,2014,253,Arena Corinthians,mandante,CORINTHIANS - SP,pro,Luciano,90.5
Brasileirao,2014,254,Pacaembu,visitante,CHAPECOENSE - SC,pro,Leandro,40.0
Brasileirao,2014,254,Pacaembu,mandante,PALMEIRAS - SP,pro,Wesley,52.0
Brasileirao,2014,254,Pacaembu,mandante,PALMEIRAS - SP,pro,Henrique Dourado,57.0
Brasileirao,2014,254,Pacaembu,mandante,PALMEIRAS - SP,pro,Henrique Dourado,65.0
Brasileirao,2014,254,Pacaembu,mandante,PALMEIRAS - SP,pro,Henrique Dourado,69.0
Brasileirao,2014,254,Pacaembu,visitante,CHAPECOENSE - SC,pro,Leandro,90.0
Brasileirao,2014,255,Couto Pereira,mandante,CORITIBA - PR,pro,Helder,46.0
Brasileirao,2014,256,Mineirão,mandante,CRUZEIRO - MG,pro,Marcelo Moreno,20.0
Brasileirao,2014,256,Mineirão,mandante,CRUZEIRO - MG,pro,Marquinhos,33.0
Brasileirao,2014,256,Mineirão,visitante,INTERNACIONAL - RS,pro,Alex,55.0
Brasileirao,2014,257,Manoel Barradas,mandante,VITORIA - BA,pro,Marcio,52.0
Brasileirao,2014,257,Manoel Barradas,visitante,BOTAFOGO - RJ,pro,Rogerio,67.0
Brasileirao,2014,257,Manoel Barradas,mandante,VITORIA - BA,pro,Marcio,73.0
Brasileirao,2014,258,Arena do Grêmio,visitante,SAO PAULO - SP,pro,Rogerio,54.0
Brasileirao,2014,259,Heriberto Hulse,mandante,CRICIUMA - SC,pro,Rafael,5.0
Brasileirao,2014,259,Heriberto Hulse,visitante,ATLETICO - MG,pro,Carlos Alberto Carvalho,12.0
Brasileirao,2014,259,Heriberto Hulse,mandante,CRICIUMA - SC,pro,Souza,18.0
Brasileirao,2014,259,Heriberto Hulse,mandante,CRICIUMA - SC,pro,Souza,60.0
Brasileirao,2014,260,Serra Dourada,mandante,GOIAS - GO,pro,Ramon,34.0
Brasileirao,2014,261,Maracanã,visitante,PALMEIRAS - SP,pro,Henrique Dourado,64.0
Brasileirao,2014,263,Morumbi,mandante,SAO PAULO - SP,pro,Maicon,6.0
Brasileirao,2014,264,Vila Belmiro,mandante,SANTOS - SP,pro,Leandro Damiao,10.0
Brasileirao,2014,265,Couto Pereira,mandante,CORITIBA - PR,pro,Luccas Claro,45.5
Brasileirao,2014,266,Mineirão,visitante,CORINTHIANS - SP,pro,Luciano,73.0
Brasileirao,2014,267,Manoel Barradas,mandante,VITORIA - BA,pro,Edno,3.0
Brasileirao,2014,267,Manoel Barradas,mandante,VITORIA - BA,pro,Edno,41.0
Brasileirao,2014,267,Manoel Barradas,visitante,GOIAS - GO,pro,Erik,72.0
Brasileirao,2014,267,Manoel Barradas,visitante,GOIAS - GO,pro,Bruno Mineiro,73.0
Brasileirao,2014,268,Arena do Grêmio,mandante,GREMIO - RS,pro,Alan Ruiz,29.0
Brasileirao,2014,268,Arena do Grêmio,mandante,GREMIO - RS,pro,Dudu,75.0
Brasileirao,2014,269,Orlando Scarpelli,visitante,FLAMENGO - RJ,pro,Eduardo da Silva,5.0
Brasileirao,2014,269,Orlando Scarpelli,mandante,FIGUEIRENSE - SC,pro,Mazola,56.0
Brasileirao,2014,269,Orlando Scarpelli,visitante,FLAMENGO - RJ,pro,Nixon,90.5
Brasileirao,2014,270,Arena Condá,mandante,CHAPECOENSE - SC,pro,Diones,35.0
Brasileirao,2014,270,Arena Condá,mandante,CHAPECOENSE - SC,pro,Leandro,40.0
Brasileirao,2014,270,Arena Condá,mandante,CHAPECOENSE - SC,pro,Leandro,58.0
Brasileirao,2014,270,Arena Condá,mandante,CHAPECOENSE - SC,pro,Diones,75.0
Brasileirao,2014,270,Arena Condá,mandante,CHAPECOENSE - SC,pro,Camilo,88.0
Brasileirao,2014,271,Maracanã,mandante,FLAMENGO - RJ,contra,Dedé,14.0
Brasileirao,2014,271,Maracanã,mandante,FLAMENGO - RJ,pro,Hector,56.0
Brasileirao,2014,271,Maracanã,mandante,FLAMENGO - RJ,pro,Gabriel,61.0
Brasileirao,2014,272,Ilha do Retiro,visitante,VITORIA - BA,contra,Rithely,1.0
Brasileirao,2014,272,Ilha do Retiro,visitante,VITORIA - BA,pro,Dinei,28.0
Brasileirao,2014,272,Ilha do Retiro,mandante,SPORT - PE,pro,Diego Souza,40.0
Brasileirao,2014,273,Arena Corinthians,mandante,CORINTHIANS - SP,pro,Jadson,24.0
Brasileirao,2014,273,Arena Corinthians,visitante,BOTAFOGO - RJ,pro,Edilson,86.0
Brasileirao,2014,274,Pacaembu,visitante,GREMIO - RS,pro,Barcos,55.0
Brasileirao,2014,274,Pacaembu,mandante,PALMEIRAS - SP,pro,Pablo Nicolas Mouche,67.0
Brasileirao,2014,274,Pacaembu,mandante,PALMEIRAS - SP,pro,Joao Pedro,74.0
Brasileirao,2014,275,Arena da Baixada,mandante,ATLETICO - PR,pro,Guilherme Dellatorre,50.0
Brasileirao,2014,275,Arena da Baixada,mandante,ATLETICO - PR,pro,Bady,68.0
Brasileirao,2014,275,Arena da Baixada,mandante,ATLETICO - PR,pro,Guilherme Dellatorre,90.0
Brasileirao,2014,276,Independência,mandante,ATLETICO - MG,pro,Luan,72.0
Brasileirao,2014,277,Fonte Nova,visitante,CHAPECOENSE - SC,pro,Tiago Luis,37.0
Brasileirao,2014,278,Beira-Rio,mandante,INTERNACIONAL - RS,pro,Alex,52.0
Brasileirao,2014,278,Beira-Rio,visitante,FLUMINENSE - RJ,pro,Fred,85.0
Brasileirao,2014,278,Beira-Rio,mandante,INTERNACIONAL - RS,pro,Valdivia,87.0
Brasileirao,2014,279,Heriberto Hulse,mandante,CRICIUMA - SC,pro,Joilson,16.0
Brasileirao,2014,279,Heriberto Hulse,mandante,CRICIUMA - SC,pro,Rodrigo,23.0
Brasileirao,2014,279,Heriberto Hulse,mandante,CRICIUMA - SC,pro,Lucca,60.0
Brasileirao,2014,280,Serra Dourada,mandante,GOIAS - GO,pro,Jackson,10.0
Brasileirao,2014,280,Serra Dourada,mandante,GOIAS - GO,pro,David França,25.0
Brasileirao,2014,280,Serra Dourada,mandante,GOIAS - GO,pro,Erik,52.0
Brasileirao,2014,281,Raulino de Oliveira,visitante,SPORT - PE,pro,Diego Souza,21.0
Brasileirao,2014,281,Raulino de Oliveira,mandante,BOTAFOGO - RJ,pro,Wallyson,59.0
Brasileirao,2014,282,Maracanã,visitante,CRICIUMA - SC,pro,Ronaldo,44.0
Brasileirao,2014,282,Maracanã,mandante,FLUMINENSE - RJ,pro,Wagner,45.5
Brasileirao,2014,282,Maracanã,mandante,FLUMINENSE - RJ,pro,Wagner,50.0
Brasileirao,2014,282,Maracanã,mandante,FLUMINENSE - RJ,pro,Conca,55.0
Brasileirao,2014,282,Maracanã,visitante,CRICIUMA - SC,pro,Lucca,68.0
Brasileirao,2014,282,Maracanã,mandante,FLUMINENSE - RJ,pro,Fred,84.0
Brasileirao,2014,283,Morumbi,mandante,SAO PAULO - SP,pro,Rogerio,39.0
Brasileirao,2014,283,Morumbi,mandante,SAO PAULO - SP,pro,PH GANSO,78.0
Brasileirao,2014,283,Morumbi,visitante,BAHIA - BA,pro,Leandro,87.0
Brasileirao,2014,284,Pacaembu,visitante,SANTOS - SP,pro,Geuvanio,38.0
Brasileirao,2014,284,Pacaembu,visitante,SANTOS - SP,pro,Gabriel Barbosa,41.0
Brasileirao,2014,284,Pacaembu,visitante,SANTOS - SP,pro,Gabriel Barbosa,48.0
Brasileirao,2014,284,Pacaembu,mandante,PALMEIRAS - SP,pro,Henrique Dourado,86.0
Brasileirao,2014,285,Arena da Baixada,visitante,FLAMENGO - RJ,pro,Eduardo da Silva,7.0
Brasileirao,2014,285,Arena da Baixada,mandante,ATLETICO - PR,pro,Cleo,16.0
Brasileirao,2014,285,Arena da Baixada,mandante,ATLETICO - PR,pro,Cleo,45.0
Brasileirao,2014,286,Independência,mandante,ATLETICO - MG,pro,Douglas Santos,28.0
Brasileirao,2014,287,Manoel Barradas,visitante,CRUZEIRO - MG,pro,Dedé,83.0
Brasileirao,2014,288,Beira-Rio,visitante,CORINTHIANS - SP,pro,Guerrero,4.0
Brasileirao,2014,288,Beira-Rio,visitante,CORINTHIANS - SP,pro,Gil,45.5
Brasileirao,2014,288,Beira-Rio,mandante,INTERNACIONAL - RS,pro,Nilmar,72.0
Brasileirao,2014,289,Orlando Scarpelli,mandante,FIGUEIRENSE - SC,pro,Marquinhos,32.0
Brasileirao,2014,289,Orlando Scarpelli,mandante,FIGUEIRENSE - SC,pro,Marcao,72.0
Brasileirao,2014,289,Orlando Scarpelli,mandante,FIGUEIRENSE - SC,pro,Mazola,87.0
Brasileirao,2014,289,Orlando Scarpelli,mandante,FIGUEIRENSE - SC,pro,Marcao,89.0
Brasileirao,2014,291,Maracanã,mandante,FLAMENGO - RJ,pro,Gabriel,68.0
Brasileirao,2014,291,Maracanã,mandante,FLAMENGO - RJ,pro,Gabriel,90.5
Brasileirao,2014,292,Ilha do Retiro,visitante,GOIAS - GO,pro,Esquerdinha,90.0
Brasileirao,2014,293,Arena Pantanal,mandante,CORINTHIANS - SP,pro,Fabio Santos,18.0
Brasileirao,2014,293,Arena Pantanal,mandante,CORINTHIANS - SP,pro,Luciano,80.0
Brasileirao,2014,293,Arena Pantanal,visitante,VITORIA - BA,pro,Edno,83.0
Brasileirao,2014,294,Vila Belmiro,visitante,FLUMINENSE - RJ,pro,Edson Felipe,90.0
Brasileirao,2014,295,Couto Pereira,mandante,CORITIBA - PR,pro,Joel,29.0
Brasileirao,2014,295,Couto Pereira,mandante,CORITIBA - PR,pro,Alex,87.0
Brasileirao,2014,296,Mineirão,visitante,PALMEIRAS - SP,pro,Pablo Nicolas Mouche,88.0
Brasileirao,2014,296,Mineirão,mandante,CRUZEIRO - MG,pro,Dagoberto,90.5
Brasileirao,2014,297,Fonte Nova,visitante,ATLETICO - MG,pro,Luan,53.0
Brasileirao,2014,297,Fonte Nova,mandante,BAHIA - BA,pro,Guilherme,84.0
Brasileirao,2014,298,Arena do Grêmio,mandante,GREMIO - RS,pro,Barcos,37.0
Brasileirao,2014,299,Heriberto Hulse,visitante,ATLETICO - PR,pro,Cleo,78.0
Brasileirao,2014,301,Arena da Amazônia,mandante,BOTAFOGO - RJ,pro,Rogerio,34.0
Brasileirao,2014,301,Arena da Amazônia,mandante,BOTAFOGO - RJ,pro,Wallyson,66.0
Brasileirao,2014,301,Arena da Amazônia,visitante,FLAMENGO - RJ,pro,Eduardo da Silva,74.0
Brasileirao,2014,302,Maracanã,mandante,FLUMINENSE - RJ,pro,Wagner,48.0
Brasileirao,2014,302,Maracanã,visitante,ATLETICO - PR,pro,Cleberson,90.0
Brasileirao,2014,302,Maracanã,mandante,FLUMINENSE - RJ,pro,Fred,90.5
Brasileirao,2014,303,Morumbi,mandante,SAO PAULO - SP,pro,Edson,3.0
Brasileirao,2014,303,Morumbi,mandante,SAO PAULO - SP,pro,Luis Fabiano,6.0
Brasileirao,2014,303,Morumbi,mandante,SAO PAULO - SP,pro,Alan Kardec,58.0
Brasileirao,2014,304,Pacaembu,mandante,PALMEIRAS - SP,pro,Henrique Dourado,25.0
Brasileirao,2014,304,Pacaembu,visitante,CORINTHIANS - SP,pro,Danilo,90.0
Brasileirao,2014,305,Couto Pereira,mandante,CORITIBA - PR,pro,Leandro Almeida,30.0
Brasileirao,2014,305,Couto Pereira,visitante,GREMIO - RS,pro,Riveros,84.0
Brasileirao,2014,306,Independência,visitante,SPORT - PE,pro,Rodrigo Mancha,17.0
Brasileirao,2014,306,Independência,mandante,ATLETICO - MG,pro,Tiago,34.0
Brasileirao,2014,306,Independência,mandante,ATLETICO - MG,pro,Datolo,47.0
Brasileirao,2014,306,Independência,mandante,ATLETICO - MG,pro,Carlos Alberto Carvalho,68.0
Brasileirao,2014,306,Independência,visitante,SPORT - PE,pro,Danilo Barcelos,78.0
Brasileirao,2014,307,Manoel Barradas,mandante,VITORIA - BA,pro,Dinei,62.0
Brasileirao,2014,307,Manoel Barradas,visitante,CRICIUMA - SC,pro,Rodrigo,66.0
Brasileirao,2014,307,Manoel Barradas,mandante,VITORIA - BA,pro,Edno,78.0
Brasileirao,2014,307,Manoel Barradas,mandante,VITORIA - BA,pro,Edno,85.0
Brasileirao,2014,308,Beira-Rio,mandante,INTERNACIONAL - RS,pro,Alan Patrick,10.0
Brasileirao,2014,308,Beira-Rio,mandante,INTERNACIONAL - RS,pro,Nilmar,38.0
Brasileirao,2014,309,Orlando Scarpelli,visitante,CRUZEIRO - MG,pro,Marquinhos,35.0
Brasileirao,2014,309,Orlando Scarpelli,mandante,FIGUEIRENSE - SC,pro,Pablo,90.5
Brasileirao,2014,310,Arena Condá,visitante,SANTOS - SP,pro,Bruno Uvini Bortolanca,12.0
Brasileirao,2014,310,Arena Condá,mandante,CHAPECOENSE - SC,pro,Leandro,90.5
Brasileirao,2014,311,Maracanã,mandante,FLAMENGO - RJ,pro,Anderson Pico,55.0
Brasileirao,2014,311,Maracanã,mandante,FLAMENGO - RJ,pro,Nixon,60.0
Brasileirao,2014,311,Maracanã,mandante,FLAMENGO - RJ,pro,Nixon,70.0
Brasileirao,2014,312,Ilha do Retiro,mandante,SPORT - PE,pro,Diego Souza,64.0
Brasileirao,2014,313,Arena Corinthians,visitante,CORITIBA - PR,pro,Robinho,25.0
Brasileirao,2014,313,Arena Corinthians,visitante,CORITIBA - PR,pro,Alex,31.0
Brasileirao,2014,313,Arena Corinthians,mandante,CORINTHIANS - SP,pro,Elias,46.0
Brasileirao,2014,313,Arena Corinthians,mandante,CORINTHIANS - SP,pro,Bruno,90.5
Brasileirao,2014,314,Vila Belmiro,visitante,INTERNACIONAL - RS,pro,Aranguiz,24.0
Brasileirao,2014,314,Vila Belmiro,mandante,SANTOS - SP,pro,Gabriel Barbosa,62.0
Brasileirao,2014,314,Vila Belmiro,visitante,INTERNACIONAL - RS,pro,Aranguiz,80.0
Brasileirao,2014,315,Arena da Baixada,mandante,ATLETICO - PR,pro,Paulinho Dias,1.0
Brasileirao,2014,316,Mineirão,mandante,CRUZEIRO - MG,pro,Marquinhos,4.0
Brasileirao,2014,316,Mineirão,mandante,CRUZEIRO - MG,pro,Egidio,15.0
Brasileirao,2014,316,Mineirão,visitante,BOTAFOGO - RJ,contra,Leo,90.5
Brasileirao,2014,317,Fonte Nova,visitante,PALMEIRAS - SP,pro,Mazinho,35.0
Brasileirao,2014,318,Arena do Grêmio,mandante,GREMIO - RS,contra,Richarlyson,44.0
Brasileirao,2014,319,Heriberto Hulse,visitante,SAO PAULO - SP,pro,Edson,36.0
Brasileirao,2014,319,Heriberto Hulse,mandante,CRICIUMA - SC,pro,Souza,70.0
Brasileirao,2014,319,Heriberto Hulse,visitante,SAO PAULO - SP,pro,Alan Kardec,75.0
Brasileirao,2014,320,Serra Dourada,visitante,FLUMINENSE - RJ,pro,Fred,26.0
Brasileirao,2014,320,Serra Dourada,visitante,FLUMINENSE - RJ,pro,Conca,89.0
Brasileirao,2014,321,Raulino de Oliveira,visitante,ATLETICO - PR,pro,Cleo,27.0
Brasileirao,2014,321,Raulino de Oliveira,visitante,ATLETICO - PR,pro,Cleo,90.5
Brasileirao,2014,322,Arena Pernambuco,visitante,FLAMENGO - RJ,pro,Marcio Araujo,8.0
Brasileirao,2014,322,Arena Pernambuco,visitante,FLAMENGO - RJ,pro,Nixon,23.0
Brasileirao,2014,322,Arena Pernambuco,mandante,SPORT - PE,pro,Danilo Barcelos,88.0
Brasileirao,2014,322,Arena Pernambuco,mandante,SPORT - PE,pro,Mike,90.5
Brasileirao,2014,323,Arena Corinthians,mandante,CORINTHIANS - SP,pro,Guerrero,7.0
Brasileirao,2014,324,Pacaembu,visitante,ATLETICO - MG,pro,Tiago,38.0
Brasileirao,2014,324,Pacaembu,visitante,ATLETICO - MG,pro,Dodo,64.0
Brasileirao,2014,325,Couto Pereira,mandante,CORITIBA - PR,pro,Joel,45.0
Brasileirao,2014,326,Mineirão,visitante,CRICIUMA - SC,pro,Lucca,2.0
Brasileirao,2014,326,Mineirão,mandante,CRUZEIRO - MG,pro,Marcelo Moreno,59.0
Brasileirao,2014,326,Mineirão,mandante,CRUZEIRO - MG,pro,Ricardo Goulart,64.0
Brasileirao,2014,326,Mineirão,mandante,CRUZEIRO - MG,pro,Willian,89.0
Brasileirao,2014,327,Manoel Barradas,visitante,SAO PAULO - SP,pro,Luis Fabiano,13.0
Brasileirao,2014,327,Manoel Barradas,mandante,VITORIA - BA,pro,Kadu,55.0
Brasileirao,2014,327,Manoel Barradas,visitante,SAO PAULO - SP,pro,Kaká,77.0
Brasileirao,2014,328,Arena do Grêmio,mandante,GREMIO - RS,pro,Luan,27.0
Brasileirao,2014,328,Arena do Grêmio,mandante,GREMIO - RS,pro,Ramiro,48.0
Brasileirao,2014,328,Arena do Grêmio,visitante,INTERNACIONAL - RS,pro,Rafael Moura,60.0
Brasileirao,2014,328,Arena do Grêmio,mandante,GREMIO - RS,pro,Alan Ruiz,75.0
Brasileirao,2014,328,Arena do Grêmio,mandante,GREMIO - RS,pro,Alan Ruiz,81.0
Brasileirao,2014,329,Orlando Scarpelli,mandante,FIGUEIRENSE - SC,pro,Marcao,63.0
Brasileirao,2014,330,Serra Dourada,mandante,GOIAS - GO,pro,Erik,62.0
Brasileirao,2014,330,Serra Dourada,mandante,GOIAS - GO,pro,Erik,70.0
Brasileirao,2014,330,Serra Dourada,mandante,GOIAS - GO,pro,Thiago Mendes,76.0
Brasileirao,2014,331,Maracanã,mandante,FLAMENGO - RJ,pro,Mugni,17.0
Brasileirao,2014,331,Maracanã,mandante,FLAMENGO - RJ,pro,Everton,57.0
Brasileirao,2014,331,Maracanã,visitante,CORITIBA - PR,pro,Joel,66.0
Brasileirao,2014,331,Maracanã,mandante,FLAMENGO - RJ,pro,Nixon,80.0
Brasileirao,2014,331,Maracanã,visitante,CORITIBA - PR,pro,Joel,83.0
Brasileirao,2014,332,Maracanã,mandante,FLUMINENSE - RJ,pro,Edson Felipe,74.0
